"Period","age","fertility_rate","country","gender","date"
"2005-2010","30-34",137.458,"Philippines","Female","2009"
"2010-2015","30-34",127.63,"Philippines","Female","2010"
"2010-2015","30-34",127.63,"Philippines","Female","2011"
"2010-2015","30-34",127.63,"Philippines","Female","2012"
"2010-2015","30-34",127.63,"Philippines","Female","2013"
"2010-2015","30-34",127.63,"Philippines","Female","2014"
"2015-2020","30-34",109.64,"Philippines","Female","2015"
"2015-2020","30-34",109.64,"Philippines","Female","2016"
"2015-2020","30-34",109.64,"Philippines","Female","2017"
"2015-2020","30-34",109.64,"Philippines","Female","2018"
"2015-2020","30-34",109.64,"Philippines","Female","2019"
"2000-2005","35-39",101.084,"Philippines","Female","2003"
"2000-2005","35-39",101.084,"Philippines","Female","2004"
"2005-2010","35-39",84.902,"Philippines","Female","2005"
"2005-2010","35-39",84.902,"Philippines","Female","2006"
"2005-2010","35-39",84.902,"Philippines","Female","2007"
"2005-2010","35-39",84.902,"Philippines","Female","2008"
"2005-2010","35-39",84.902,"Philippines","Female","2009"
"2010-2015","35-39",84.418,"Philippines","Female","2010"
"2010-2015","35-39",84.418,"Philippines","Female","2011"
"2010-2015","35-39",84.418,"Philippines","Female","2012"
"2010-2015","35-39",84.418,"Philippines","Female","2013"
"2010-2015","35-39",84.418,"Philippines","Female","2014"
"2015-2020","35-39",71.677,"Philippines","Female","2015"
"2015-2020","35-39",71.677,"Philippines","Female","2016"
"2015-2020","35-39",71.677,"Philippines","Female","2017"
"2015-2020","35-39",71.677,"Philippines","Female","2018"
"2015-2020","35-39",71.677,"Philippines","Female","2019"
"2000-2005","40-44",44.252,"Philippines","Female","2003"
"2000-2005","40-44",44.252,"Philippines","Female","2004"
"2005-2010","40-44",38.406,"Philippines","Female","2005"
"2005-2010","40-44",38.406,"Philippines","Female","2006"
"2005-2010","40-44",38.406,"Philippines","Female","2007"
"2005-2010","40-44",38.406,"Philippines","Female","2008"
"2005-2010","40-44",38.406,"Philippines","Female","2009"
"2010-2015","40-44",37.186,"Philippines","Female","2010"
"2010-2015","40-44",37.186,"Philippines","Female","2011"
"2010-2015","40-44",37.186,"Philippines","Female","2012"
"2010-2015","40-44",37.186,"Philippines","Female","2013"
"2010-2015","40-44",37.186,"Philippines","Female","2014"
"2015-2020","40-44",31.574,"Philippines","Female","2015"
"2015-2020","40-44",31.574,"Philippines","Female","2016"
"2015-2020","40-44",31.574,"Philippines","Female","2017"
"2015-2020","40-44",31.574,"Philippines","Female","2018"
"2015-2020","40-44",31.574,"Philippines","Female","2019"
"2000-2005","45-49",5.402,"Philippines","Female","2003"
"2000-2005","45-49",5.402,"Philippines","Female","2004"
"2005-2010","45-49",6.065,"Philippines","Female","2005"
"2005-2010","45-49",6.065,"Philippines","Female","2006"
"2005-2010","45-49",6.065,"Philippines","Female","2007"
"2005-2010","45-49",6.065,"Philippines","Female","2008"
"2005-2010","45-49",6.065,"Philippines","Female","2009"
"2010-2015","45-49",7.033,"Philippines","Female","2010"
"2010-2015","45-49",7.033,"Philippines","Female","2011"
"2010-2015","45-49",7.033,"Philippines","Female","2012"
"2010-2015","45-49",7.033,"Philippines","Female","2013"
"2010-2015","45-49",7.033,"Philippines","Female","2014"
"2015-2020","45-49",7.312,"Philippines","Female","2015"
"2015-2020","45-49",7.312,"Philippines","Female","2016"
"2015-2020","45-49",7.312,"Philippines","Female","2017"
"2015-2020","45-49",7.312,"Philippines","Female","2018"
"2015-2020","45-49",7.312,"Philippines","Female","2019"
