Period,age,fertility_rate,country,gender,date
2005-2010,45-49,6.0597085096379875,Philippines,Female,2007
2005-2010,45-49,6.0739051094890515,Philippines,Female,2008
2005-2010,45-49,6.010176991150442,Philippines,Female,2009
2010-2015,45-49,7.031705227077977,Philippines,Female,2010
2010-2015,45-49,7.04258872651357,Philippines,Female,2011
2010-2015,45-49,7.0751726940268185,Philippines,Female,2012
2010-2015,45-49,7.0114669829972325,Philippines,Female,2013
2010-2015,45-49,7.1342592592592595,Philippines,Female,2014
2015-2020,45-49,7.277840694601736,Philippines,Female,2015
2015-2020,45-49,7.414688427299703,Philippines,Female,2016
2015-2020,45-49,7.278933917488135,Philippines,Female,2017
2015-2020,45-49,7.379719525350593,Philippines,Female,2018
2015-2020,45-49,7.344778761061947,Philippines,Female,2019
