"age","gender","deaths.x","deaths.y","deaths","child_age","nb_c","orphans"
"20-24","Male",20,27,7,13,0,0
"20-24","Male",20,27,7,14,0,0
"20-24","Male",20,27,7,15,0,0
"20-24","Male",20,27,7,16,0,0
"20-24","Male",20,27,7,17,0,0
"20-24","Female",9,16,7,0,0.216536030391025,2
"20-24","Female",9,16,7,1,0.192474286253868,1
"20-24","Female",9,16,7,2,0.168412542116712,1
"20-24","Female",9,16,7,3,0.144350797979555,1
"20-24","Female",9,16,7,4,0.120289053842399,1
"20-24","Female",9,16,7,5,0.0962273097052421,1
"20-24","Female",9,16,7,6,0.0769818477641937,1
"20-24","Female",9,16,7,7,0.0559154728419134,0
"20-24","Female",9,16,7,8,0.037276981894609,0
"20-24","Female",9,16,7,9,0.0186384909473045,0
"20-24","Female",9,16,7,10,0,0
"20-24","Female",9,16,7,11,0,0
"20-24","Female",9,16,7,12,0,0
"20-24","Female",9,16,7,13,0,0
"20-24","Female",9,16,7,14,0,0
"20-24","Female",9,16,7,15,0,0
"20-24","Female",9,16,7,16,0,0
"20-24","Female",9,16,7,17,0,0
"25-29","Male",34,46,12,0,0.164491931181789,2
"25-29","Male",34,46,12,1,0.142142589807634,2
"25-29","Male",34,46,12,2,0.119793248433479,1
"25-29","Male",34,46,12,3,0.0974439070593242,1
"25-29","Male",34,46,12,4,0.0750945656851692,1
"25-29","Male",34,46,12,5,0.0527452243110143,1
"25-29","Male",34,46,12,6,0.0428764379570469,1
"25-29","Male",34,46,12,7,0.0303098475867037,0
"25-29","Male",34,46,12,8,0.0212652677023468,0
"25-29","Male",34,46,12,9,0.0122206878179899,0
"25-29","Male",34,46,12,10,0.00317610793363308,0
"25-29","Male",34,46,12,11,0.00254088634690646,0
"25-29","Male",34,46,12,12,0.00224709728445775,0
"25-29","Male",34,46,12,13,0.00149806485630517,0
"25-29","Male",34,46,12,14,0.000749032428152584,0
"25-29","Male",34,46,12,15,0,0
"25-29","Male",34,46,12,16,0,0
"25-29","Male",34,46,12,17,0,0
"25-29","Female",19,29,10,0,0.240423887210417,2
"25-29","Female",19,29,10,1,0.235646315846539,2
"25-29","Female",19,29,10,2,0.23086874448266,2
"25-29","Female",19,29,10,3,0.226091173118782,2
"25-29","Female",19,29,10,4,0.221313601754903,2
"25-29","Female",19,29,10,5,0.216536030391025,2
"25-29","Female",19,29,10,6,0.192474286253868,2
"25-29","Female",19,29,10,7,0.162426959813467,2
"25-29","Female",19,29,10,8,0.139348791454485,1
"25-29","Female",19,29,10,9,0.116270623095504,1
"25-29","Female",19,29,10,10,0.0931924547365224,1
"25-29","Female",19,29,10,11,0.0745539637892179,1
"25-29","Female",19,29,10,12,0.0587598968413366,1
"25-29","Female",19,29,10,13,0.039173264560891,0
"25-29","Female",19,29,10,14,0.0195866322804455,0
"25-29","Female",19,29,10,15,0,0
"25-29","Female",19,29,10,16,0,0
"25-29","Female",19,29,10,17,0,0
"30-34","Male",34,46,12,0,0.247191829697786,3
"30-34","Male",34,46,12,1,0.230651849994587,3
"30-34","Male",34,46,12,2,0.214111870291387,3
"30-34","Male",34,46,12,3,0.197571890588188,2
"30-34","Male",34,46,12,4,0.181031910884988,2
"30-34","Male",34,46,12,5,0.164491931181789,2
"30-34","Male",34,46,12,6,0.142142589807634,2
"30-34","Male",34,46,12,7,0.114015437895174,1
"30-34","Male",34,46,12,8,0.092143294381922,1
"30-34","Male",34,46,12,9,0.0702711508686697,1
"30-34","Male",34,46,12,10,0.0483990073554174,1
"30-34","Male",34,46,12,11,0.0393544274710605,0
"30-34","Male",34,46,12,12,0.0311696207352593,0
"30-34","Male",34,46,12,13,0.0220281345370939,0
"30-34","Male",34,46,12,14,0.0128866483389284,0
"30-34","Male",34,46,12,15,0.00374516214076292,0
"30-34","Male",34,46,12,16,0.00299612971261034,0
"30-34","Male",34,46,12,17,0.00188488341934573,0
"30-34","Female",21,30,9,0,0.206624648859743,2
"30-34","Female",21,30,9,1,0.213384496529878,2
"30-34","Female",21,30,9,2,0.220144344200013,2
"30-34","Female",21,30,9,3,0.226904191870147,2
"30-34","Female",21,30,9,4,0.233664039540282,2
"30-34","Female",21,30,9,5,0.240423887210417,2
"30-34","Female",21,30,9,6,0.235646315846539,2
"30-34","Female",21,30,9,7,0.229680581478961,2
"30-34","Female",21,30,9,8,0.222648153163118,2
"30-34","Female",21,30,9,9,0.215615724847274,2
"30-34","Female",21,30,9,10,0.20858329653143,2
"30-34","Female",21,30,9,11,0.185505128172448,2
"30-34","Female",21,30,9,12,0.162458738816714,1
"30-34","Female",21,30,9,13,0.140950213011885,1
"30-34","Female",21,30,9,14,0.119441687207056,1
"30-34","Female",21,30,9,15,0.0979331614022276,1
"30-34","Female",21,30,9,16,0.0783465291217821,1
"30-34","Female",21,30,9,17,0.0483905000504573,0
"35-39","Male",7,10,3,0,0.27951996175576,1
"35-39","Male",7,10,3,1,0.273054335344165,1
"35-39","Male",7,10,3,2,0.26658870893257,1
"35-39","Male",7,10,3,3,0.260123082520976,1
"35-39","Male",7,10,3,4,0.253657456109381,1
"35-39","Male",7,10,3,5,0.247191829697786,1
"35-39","Male",7,10,3,6,0.230651849994587,1
"35-39","Male",7,10,3,7,0.216548380745194,1
"35-39","Male",7,10,3,8,0.196952162137355,1
"35-39","Male",7,10,3,9,0.177355943529517,1
"35-39","Male",7,10,3,10,0.157759724921679,0
"35-39","Male",7,10,3,11,0.135887581408427,0
"35-39","Male",7,10,3,12,0.117180524045747,0
"35-39","Male",7,10,3,13,0.0946045470743614,0
"35-39","Male",7,10,3,14,0.0720285701029758,0
"35-39","Male",7,10,3,15,0.0494525931315903,0
"35-39","Male",7,10,3,16,0.0403111069334248,0
"35-39","Male",7,10,3,17,0.0213269343519808,0
"35-39","Female",29,48,19,0,0.140299787280587,3
"35-39","Female",29,48,19,1,0.153564759596418,3
"35-39","Female",29,48,19,2,0.166829731912249,3
"35-39","Female",29,48,19,3,0.180094704228081,3
"35-39","Female",29,48,19,4,0.193359676543912,4
"35-39","Female",29,48,19,5,0.206624648859743,4
"35-39","Female",29,48,19,6,0.213384496529878,4
"35-39","Female",29,48,19,7,0.231374862367465,4
"35-39","Female",29,48,19,8,0.235498387615193,4
"35-39","Female",29,48,19,9,0.239621912862921,5
"35-39","Female",29,48,19,10,0.243745438110649,5
"35-39","Female",29,48,19,11,0.236713009794805,4
"35-39","Female",29,48,19,12,0.231001227735039,4
"35-39","Female",29,48,19,13,0.22249274863215,4
"35-39","Female",29,48,19,14,0.21398426952926,4
"35-39","Female",29,48,19,15,0.205475790426371,4
"35-39","Female",29,48,19,16,0.183967264621542,3
"35-39","Female",29,48,19,17,0.148278628469591,3
"40-44","Male",7,9,2,0,0.251634643187873,1
"40-44","Male",7,9,2,1,0.25721170690145,1
"40-44","Male",7,9,2,2,0.262788770615028,1
"40-44","Male",7,9,2,3,0.268365834328605,1
"40-44","Male",7,9,2,4,0.273942898042183,1
"40-44","Male",7,9,2,5,0.27951996175576,1
"40-44","Male",7,9,2,6,0.273054335344165,1
"40-44","Male",7,9,2,7,0.276637121014975,1
"40-44","Male",7,9,2,8,0.269671686663606,1
"40-44","Male",7,9,2,9,0.262706252312238,1
"40-44","Male",7,9,2,10,0.25574081796087,1
"40-44","Male",7,9,2,11,0.236144599353032,0
"40-44","Male",7,9,2,12,0.2194284154182,0
"40-44","Male",7,9,2,13,0.200396436274972,0
"40-44","Male",7,9,2,14,0.181364457131745,0
"40-44","Male",7,9,2,15,0.162332477988518,0
"40-44","Male",7,9,2,16,0.139756501017132,0
"40-44","Male",7,9,2,17,0.100944404173028,0
"40-44","Female",28,37,9,0,0.0675238733307592,1
"40-44","Female",28,37,9,1,0.0820790561207248,1
"40-44","Female",28,37,9,2,0.0966342389106903,1
"40-44","Female",28,37,9,3,0.111189421700656,1
"40-44","Female",28,37,9,4,0.125744604490621,1
"40-44","Female",28,37,9,5,0.140299787280587,1
"40-44","Female",28,37,9,6,0.153564759596418,1
"40-44","Female",28,37,9,7,0.182460823964334,2
"40-44","Female",28,37,9,8,0.196016486600225,2
"40-44","Female",28,37,9,9,0.209572149236117,2
"40-44","Female",28,37,9,10,0.223127811872009,2
"40-44","Female",28,37,9,11,0.227251337119737,2
"40-44","Female",28,37,9,12,0.234327332266434,2
"40-44","Female",28,37,9,13,0.238890950157895,2
"40-44","Female",28,37,9,14,0.243454568049357,2
"40-44","Female",28,37,9,15,0.248018185940818,2
"40-44","Female",28,37,9,16,0.239509706837929,2
"40-44","Female",28,37,9,17,0.219758883634306,2
"45-49","Male",103,159,56,0,0.195609893092492,11
"45-49","Male",103,159,56,1,0.206814843111568,12
"45-49","Male",103,159,56,2,0.218019793130644,12
"45-49","Male",103,159,56,3,0.229224743149721,13
"45-49","Male",103,159,56,4,0.240429693168797,13
"45-49","Male",103,159,56,5,0.251634643187873,14
"45-49","Male",103,159,56,6,0.25721170690145,14
"45-49","Male",103,159,56,7,0.279356221889401,16
"45-49","Male",103,159,56,8,0.283093477832171,16
"45-49","Male",103,159,56,9,0.286830733774941,16
"45-49","Male",103,159,56,10,0.290567989717711,16
"45-49","Male",103,159,56,11,0.283602555366343,16
"45-49","Male",103,159,56,12,0.283437411847223,16
"45-49","Male",103,159,56,13,0.2747890657997,15
"45-49","Male",103,159,56,14,0.266140719752177,15
"45-49","Male",103,159,56,15,0.257492373704654,14
"45-49","Male",103,159,56,16,0.238460394561427,13
"45-49","Male",103,159,56,17,0.208486236068261,12
"45-49","Female",41,59,18,0,0.0197861938241619,0
"45-49","Female",41,59,18,1,0.0293337297254814,1
"45-49","Female",41,59,18,2,0.0388812656268008,1
"45-49","Female",41,59,18,3,0.0484288015281203,1
"45-49","Female",41,59,18,4,0.0579763374294397,1
"45-49","Female",41,59,18,5,0.0675238733307592,1
"45-49","Female",41,59,18,6,0.0820790561207248,1
"45-49","Female",41,59,18,7,0.106428357534214,2
"45-49","Female",41,59,18,8,0.122735404586992,2
"45-49","Female",41,59,18,9,0.139042451639771,3
"45-49","Female",41,59,18,10,0.15534949869255,3
"45-49","Female",41,59,18,11,0.168905161328442,3
"45-49","Female",41,59,18,12,0.182405675841437,3
"45-49","Female",41,59,18,13,0.196670482722129,4
"45-49","Female",41,59,18,14,0.21093528960282,4
"45-49","Female",41,59,18,15,0.225200096483511,4
"45-49","Female",41,59,18,16,0.229763714374972,4
"45-49","Female",41,59,18,17,0.222430148153872,4
"5-9","Male",3,5,2,0,0,0
"5-9","Male",3,5,2,1,0,0
"5-9","Male",3,5,2,2,0,0
"5-9","Male",3,5,2,3,0,0
"5-9","Male",3,5,2,4,0,0
"5-9","Male",3,5,2,5,0,0
"5-9","Male",3,5,2,6,0,0
"5-9","Male",3,5,2,7,0,0
"5-9","Male",3,5,2,8,0,0
"5-9","Male",3,5,2,9,0,0
"5-9","Male",3,5,2,10,0,0
"5-9","Male",3,5,2,11,0,0
"5-9","Male",3,5,2,12,0,0
"5-9","Male",3,5,2,13,0,0
"5-9","Male",3,5,2,14,0,0
"5-9","Male",3,5,2,15,0,0
"5-9","Male",3,5,2,16,0,0
"5-9","Male",3,5,2,17,0,0
"5-9","Female",4,6,2,0,0,0
"5-9","Female",4,6,2,1,0,0
"5-9","Female",4,6,2,2,0,0
"5-9","Female",4,6,2,3,0,0
"5-9","Female",4,6,2,4,0,0
"5-9","Female",4,6,2,5,0,0
"5-9","Female",4,6,2,6,0,0
"5-9","Female",4,6,2,7,0,0
"5-9","Female",4,6,2,8,0,0
"5-9","Female",4,6,2,9,0,0
"5-9","Female",4,6,2,10,0,0
"5-9","Female",4,6,2,11,0,0
"5-9","Female",4,6,2,12,0,0
"5-9","Female",4,6,2,13,0,0
"5-9","Female",4,6,2,14,0,0
"5-9","Female",4,6,2,15,0,0
"5-9","Female",4,6,2,16,0,0
"5-9","Female",4,6,2,17,0,0
"50-54","Male",172,250,78,0,0.143491165402247,11
"50-54","Male",172,250,78,1,0.153914910940296,12
"50-54","Male",172,250,78,2,0.164338656478345,13
"50-54","Male",172,250,78,3,0.174762402016394,14
"50-54","Male",172,250,78,4,0.185186147554443,14
"50-54","Male",172,250,78,5,0.195609893092492,15
"50-54","Male",172,250,78,6,0.206814843111568,16
"50-54","Male",172,250,78,7,0.237768491699185,19
"50-54","Male",172,250,78,8,0.24913956446741,19
"50-54","Male",172,250,78,9,0.260510637235636,20
"50-54","Male",172,250,78,10,0.271881710003861,21
"50-54","Male",172,250,78,11,0.275618965946631,21
"50-54","Male",172,250,78,12,0.285094438582568,22
"50-54","Male",172,250,78,13,0.290307660369135,23
"50-54","Male",172,250,78,14,0.295520882155702,23
"50-54","Male",172,250,78,15,0.300734103942269,23
"50-54","Male",172,250,78,16,0.292085757894746,23
"50-54","Male",172,250,78,17,0.268975051017496,21
"50-54","Female",69,90,21,0,0,0
"50-54","Female",69,90,21,1,0.00395723876483238,0
"50-54","Female",69,90,21,2,0.00791447752966476,0
"50-54","Female",69,90,21,3,0.0126350099726045,0
"50-54","Female",69,90,21,4,0.0165922487374369,0
"50-54","Female",69,90,21,5,0.0213127811803767,0
"50-54","Female",69,90,21,6,0.0313551014231682,1
"50-54","Female",69,90,21,7,0.042160715344067,1
"50-54","Female",69,90,21,8,0.0544420419195143,1
"50-54","Female",69,90,21,9,0.0652476558404131,1
"50-54","Female",69,90,21,10,0.0770341980743884,2
"50-54","Female",69,90,21,11,0.0920656294915917,2
"50-54","Female",69,90,21,12,0.108077989221871,2
"50-54","Female",69,90,21,13,0.12056430141272,3
"50-54","Female",69,90,21,14,0.136576661142999,3
"50-54","Female",69,90,21,15,0.152883708195778,3
"50-54","Female",69,90,21,16,0.16559682047847,3
"50-54","Female",69,90,21,17,0.179861627359161,4
"55-59","Male",182,256,74,0,0.0933434880284173,7
"55-59","Male",182,256,74,1,0.103373023503183,8
"55-59","Male",182,256,74,2,0.113402558977949,8
"55-59","Male",182,256,74,3,0.124340912298254,9
"55-59","Male",182,256,74,4,0.13437044777302,10
"55-59","Male",182,256,74,5,0.145308801093325,11
"55-59","Male",182,256,74,6,0.158707019399884,12
"55-59","Male",182,256,74,7,0.173014055551981,13
"55-59","Male",182,256,74,8,0.18777542594572,14
"55-59","Male",182,256,74,9,0.202082462097818,15
"55-59","Male",182,256,74,10,0.213869359723048,16
"55-59","Male",182,256,74,11,0.228317828019255,17
"55-59","Male",182,256,74,12,0.240246157788595,18
"55-59","Male",182,256,74,13,0.246902463988724,18
"55-59","Male",182,256,74,14,0.258830793758064,19
"55-59","Male",182,256,74,15,0.270201866526289,20
"55-59","Male",182,256,74,16,0.276034941872659,20
"55-59","Male",182,256,74,17,0.281248163659226,21
"55-59","Female",73,99,26,0,0,0
"55-59","Female",73,99,26,1,0,0
"55-59","Female",73,99,26,2,0,0
"55-59","Female",73,99,26,3,0,0
"55-59","Female",73,99,26,4,0,0
"55-59","Female",73,99,26,5,0,0
"55-59","Female",73,99,26,6,0.00472053244293978,0
"55-59","Female",73,99,26,7,0.00944106488587956,0
"55-59","Female",73,99,26,8,0.014675471790307,0
"55-59","Female",73,99,26,9,0.0193960042332468,1
"55-59","Female",73,99,26,10,0.0238671174595669,1
"55-59","Female",73,99,26,11,0.0363978632516338,1
"55-59","Female",73,99,26,12,0.0486791898270811,1
"55-59","Female",73,99,26,13,0.0564436573180682,1
"55-59","Female",73,99,26,14,0.0687249838935154,2
"55-59","Female",73,99,26,15,0.0787673041363069,2
"55-59","Female",73,99,26,16,0.0974956072827833,3
"55-59","Female",73,99,26,17,0.111268960680407,3
"60-64","Male",253,365,112,0,0.0621860448582841,7
"60-64","Male",253,365,112,1,0.0684175334923107,8
"60-64","Male",253,365,112,2,0.0746490221263374,8
"60-64","Male",253,365,112,3,0.0812694861341188,9
"60-64","Male",253,365,112,4,0.0875009747681455,10
"60-64","Male",253,365,112,5,0.0941214387759269,11
"60-64","Male",253,365,112,6,0.104670816722477,12
"60-64","Male",253,365,112,7,0.115609170042782,13
"60-64","Male",253,365,112,8,0.129971500929152,15
"60-64","Male",253,365,112,9,0.140909854249457,16
"60-64","Male",253,365,112,10,0.154752342664043,17
"60-64","Male",253,365,112,11,0.166609577963502,19
"60-64","Male",253,365,112,12,0.181370948357241,20
"60-64","Male",253,365,112,13,0.189864341123385,21
"60-64","Male",253,365,112,14,0.204625711517124,23
"60-64","Male",253,365,112,15,0.218023929823683,24
"60-64","Male",253,365,112,16,0.228498412798769,26
"60-64","Male",253,365,112,17,0.239063590480928,27
"60-64","Female",73,101,28,0,0,0
"60-64","Female",73,101,28,1,0,0
"60-64","Female",73,101,28,2,0,0
"60-64","Female",73,101,28,3,0,0
"60-64","Female",73,101,28,4,0,0
"60-64","Female",73,101,28,5,0,0
"60-64","Female",73,101,28,6,0,0
"60-64","Female",73,101,28,7,0,0
"60-64","Female",73,101,28,8,0,0
"60-64","Female",73,101,28,9,0,0
"60-64","Female",73,101,28,10,0,0
"60-64","Female",73,101,28,11,0.00523440690442748,0
"60-64","Female",73,101,28,12,0.010468813808855,0
"60-64","Female",73,101,28,13,0.0141183595813668,0
"60-64","Female",73,101,28,14,0.0193527664857942,1
"60-64","Female",73,101,28,15,0.024073298928734,1
"60-64","Female",73,101,28,16,0.0339365020131245,1
"60-64","Female",73,101,28,17,0.045703954127084,1
"65-69","Male",187,273,86,0,0.0356772780276463,3
"65-69","Male",187,273,86,1,0.0409790313937739,4
"65-69","Male",187,273,86,2,0.0462807847599014,4
"65-69","Male",187,273,86,3,0.0521449028445465,4
"65-69","Male",187,273,86,4,0.0574466562106741,5
"65-69","Male",187,273,86,5,0.0633107742953191,5
"65-69","Male",187,273,86,6,0.0693688735845831,6
"65-69","Male",187,273,86,7,0.0759893375923645,7
"65-69","Male",187,273,86,8,0.0848459496832904,7
"65-69","Male",187,273,86,9,0.0914664136910719,8
"65-69","Male",187,273,86,10,0.10049641512676,9
"65-69","Male",187,273,86,11,0.112449208585223,10
"65-69","Male",187,273,86,12,0.126811539471593,11
"65-69","Male",187,273,86,13,0.133209371038989,11
"65-69","Male",187,273,86,14,0.147571701925359,13
"65-69","Male",187,273,86,15,0.158121079871909,14
"65-69","Male",187,273,86,16,0.175593412095184,15
"65-69","Male",187,273,86,17,0.186541829549104,16
"65-69","Female",61,93,32,0,0,0
"65-69","Female",61,93,32,1,0,0
"65-69","Female",61,93,32,2,0,0
"65-69","Female",61,93,32,3,0,0
"65-69","Female",61,93,32,4,0,0
"65-69","Female",61,93,32,5,0,0
"65-69","Female",61,93,32,6,0,0
"65-69","Female",61,93,32,7,0,0
"65-69","Female",61,93,32,8,0,0
"65-69","Female",61,93,32,9,0,0
"65-69","Female",61,93,32,10,0,0
"65-69","Female",61,93,32,11,0,0
"65-69","Female",61,93,32,12,0,0
"65-69","Female",61,93,32,13,0,0
"65-69","Female",61,93,32,14,0,0
"65-69","Female",61,93,32,15,0,0
"65-69","Female",61,93,32,16,0.0036495457725118,0
"65-69","Female",61,93,32,17,0.00888395267693928,0
"70-74","Male",182,255,73,0,0.0253409462865613,2
"70-74","Male",182,255,73,1,0.0274082126347783,2
"70-74","Male",182,255,73,2,0.0294754789829953,2
"70-74","Male",182,255,73,3,0.0322384914292077,2
"70-74","Male",182,255,73,4,0.0343057577774247,3
"70-74","Male",182,255,73,5,0.0363730241256417,3
"70-74","Male",182,255,73,6,0.0415413961122914,3
"70-74","Male",182,255,73,7,0.0481012602949318,4
"70-74","Male",182,255,73,8,0.0558531206109516,4
"70-74","Male",182,255,73,9,0.0617172386955967,5
"70-74","Male",182,255,73,10,0.0663232459637289,5
"70-74","Male",182,255,73,11,0.0738544805417976,5
"70-74","Male",182,255,73,12,0.0845988348640981,6
"70-74","Male",182,255,73,13,0.0915494645455344,7
"70-74","Male",182,255,73,14,0.10040607663646,7
"70-74","Male",182,255,73,15,0.106482416103839,8
"70-74","Male",182,255,73,16,0.115678760472898,8
"70-74","Male",182,255,73,17,0.125336596148116,9
"70-74","Female",46,60,14,0,0,0
"70-74","Female",46,60,14,1,0,0
"70-74","Female",46,60,14,2,0,0
"70-74","Female",46,60,14,3,0,0
"70-74","Female",46,60,14,4,0,0
"70-74","Female",46,60,14,5,0,0
"70-74","Female",46,60,14,6,0,0
"70-74","Female",46,60,14,7,0,0
"70-74","Female",46,60,14,8,0,0
"70-74","Female",46,60,14,9,0,0
"70-74","Female",46,60,14,10,0,0
"70-74","Female",46,60,14,11,0,0
"70-74","Female",46,60,14,12,0,0
"70-74","Female",46,60,14,13,0,0
"70-74","Female",46,60,14,14,0,0
"70-74","Female",46,60,14,15,0,0
"70-74","Female",46,60,14,16,0,0
"70-74","Female",46,60,14,17,0,0
"75-79","Male",122,163,41,0,0.0168063129793114,1
"75-79","Male",122,163,41,1,0.0185132396407614,1
"75-79","Male",122,163,41,2,0.0202201663022114,1
"75-79","Male",122,163,41,3,0.0229464691333308,1
"75-79","Male",122,163,41,4,0.0246533957947808,1
"75-79","Male",122,163,41,5,0.0273796986259003,1
"75-79","Male",122,163,41,6,0.0291233349024432,1
"75-79","Male",122,163,41,7,0.0318863473486555,1
"75-79","Male",122,163,41,8,0.0351701539497033,1
"75-79","Male",122,163,41,9,0.0379331663959156,2
"75-79","Male",122,163,41,10,0.0415406030686375,2
"75-79","Male",122,163,41,11,0.0477522930601524,2
"75-79","Male",122,163,41,12,0.0548084072781769,2
"75-79","Male",122,163,41,13,0.0619141238385053,3
"75-79","Male",122,163,41,14,0.0689702380565297,3
"75-79","Male",122,163,41,15,0.0741386100431794,3
"75-79","Male",122,163,41,16,0.0794994670578069,3
"75-79","Male",122,163,41,17,0.086468336917358,4
"75-79","Female",42,57,15,0,0,0
"75-79","Female",42,57,15,1,0,0
"75-79","Female",42,57,15,2,0,0
"75-79","Female",42,57,15,3,0,0
"75-79","Female",42,57,15,4,0,0
"75-79","Female",42,57,15,5,0,0
"75-79","Female",42,57,15,6,0,0
"75-79","Female",42,57,15,7,0,0
"75-79","Female",42,57,15,8,0,0
"75-79","Female",42,57,15,9,0,0
"75-79","Female",42,57,15,10,0,0
"75-79","Female",42,57,15,11,0,0
"75-79","Female",42,57,15,12,0,0
"75-79","Female",42,57,15,13,0,0
"75-79","Female",42,57,15,14,0,0
"75-79","Female",42,57,15,15,0,0
"75-79","Female",42,57,15,16,0,0
"75-79","Female",42,57,15,17,0,0
"80-84","Male",87,111,24,0,0,0
"80-84","Male",87,111,24,1,0.00336126259586228,0
"80-84","Male",87,111,24,2,0.00672252519172456,0
"80-84","Male",87,111,24,3,0.00989262722566358,0
"80-84","Male",87,111,24,4,0.0132538898215259,0
