Period,age,fertility_rate,country,gender,date
2000-2005,40-44,14.315905338470005,Iran (Islamic Republic of),Female,2003
2000-2005,40-44,14.323060573857598,Iran (Islamic Republic of),Female,2004
2005-2010,40-44,12.454173067076292,Iran (Islamic Republic of),Female,2005
2005-2010,40-44,12.587797619047619,Iran (Islamic Republic of),Female,2006
2005-2010,40-44,12.460028721876496,Iran (Islamic Republic of),Female,2007
2005-2010,40-44,12.58079409048938,Iran (Islamic Republic of),Female,2008
2005-2010,40-44,12.601429848078642,Iran (Islamic Republic of),Female,2009
2010-2015,40-44,13.418260869565218,Iran (Islamic Republic of),Female,2010
2010-2015,40-44,13.279898218829517,Iran (Islamic Republic of),Female,2011
2010-2015,40-44,13.412058212058213,Iran (Islamic Republic of),Female,2012
2010-2015,40-44,13.30159378831222,Iran (Islamic Republic of),Female,2013
2010-2015,40-44,13.3916,Iran (Islamic Republic of),Female,2014
2015-2020,40-44,15.603729603729604,Iran (Islamic Republic of),Female,2015
2015-2020,40-44,15.529654654654655,Iran (Islamic Republic of),Female,2016
2015-2020,40-44,15.623376623376624,Iran (Islamic Republic of),Female,2017
2015-2020,40-44,15.493622888659083,Iran (Islamic Republic of),Female,2018
2015-2020,40-44,15.535889872173058,Iran (Islamic Republic of),Female,2019
2000-2005,45-49,3.5686528497409324,Iran (Islamic Republic of),Female,2003
2000-2005,45-49,3.5618396519577376,Iran (Islamic Republic of),Female,2004
2005-2010,45-49,3.2535714285714286,Iran (Islamic Republic of),Female,2005
2005-2010,45-49,3.2241379310344827,Iran (Islamic Republic of),Female,2006
2005-2010,45-49,3.2099109131403116,Iran (Islamic Republic of),Female,2007
2005-2010,45-49,3.247160627366144,Iran (Islamic Republic of),Female,2008
2005-2010,45-49,3.2068241469816274,Iran (Islamic Republic of),Female,2009
2010-2015,45-49,3.573027989821883,Iran (Islamic Republic of),Female,2010
2010-2015,45-49,3.5706494794248886,Iran (Islamic Republic of),Female,2011
2010-2015,45-49,3.508637236084453,Iran (Islamic Republic of),Female,2012
2010-2015,45-49,3.51872399445215,Iran (Islamic Republic of),Female,2013
2010-2015,45-49,3.5752448797862866,Iran (Islamic Republic of),Female,2014
2015-2020,45-49,4.1931034482758625,Iran (Islamic Republic of),Female,2015
2015-2020,45-49,4.143278550358197,Iran (Islamic Republic of),Female,2016
2015-2020,45-49,4.238589211618257,Iran (Islamic Republic of),Female,2017
2015-2020,45-49,4.247439573945105,Iran (Islamic Republic of),Female,2018
2015-2020,45-49,4.229283990345937,Iran (Islamic Republic of),Female,2019
