Period,age,fertility_rate,country,gender,date
2015-2020,35-39,40.26153186011585,Mexico,Female,2018
2015-2020,35-39,40.37903911564626,Mexico,Female,2019
2000-2005,40-44,11.52501624431449,Mexico,Female,2003
2000-2005,40-44,11.657654825526564,Mexico,Female,2004
2005-2010,40-44,9.688773958016428,Mexico,Female,2005
2005-2010,40-44,9.766755240625923,Mexico,Female,2006
2005-2010,40-44,9.680229226361032,Mexico,Female,2007
2005-2010,40-44,9.703198887343532,Mexico,Female,2008
2005-2010,40-44,9.661983247770873,Mexico,Female,2009
2010-2015,40-44,9.256437204414084,Mexico,Female,2010
2010-2015,40-44,9.220035778175314,Mexico,Female,2011
2010-2015,40-44,9.208457711442787,Mexico,Female,2012
2010-2015,40-44,9.256491142926475,Mexico,Female,2013
2010-2015,40-44,9.242640075973409,Mexico,Female,2014
2015-2020,40-44,8.283049661925856,Mexico,Female,2015
2015-2020,40-44,8.318693952632788,Mexico,Female,2016
2015-2020,40-44,8.296405823475887,Mexico,Female,2017
2015-2020,40-44,8.30272952853598,Mexico,Female,2018
2015-2020,40-44,8.281620774569062,Mexico,Female,2019
2000-2005,45-49,2.471896955503513,Mexico,Female,2003
2000-2005,45-49,2.486425339366516,Mexico,Female,2004
2005-2010,45-49,1.9162722970513286,Mexico,Female,2005
2005-2010,45-49,1.901056338028169,Mexico,Female,2006
2005-2010,45-49,1.933946203609125,Mexico,Female,2007
2005-2010,45-49,2.000658327847268,Mexico,Female,2008
2005-2010,45-49,1.9522445081184336,Mexico,Female,2009
2010-2015,45-49,1.8643649815043157,Mexico,Female,2010
2010-2015,45-49,1.8124253285543608,Mexico,Female,2011
2010-2015,45-49,1.872500724427702,Mexico,Female,2012
2010-2015,45-49,1.869724254361283,Mexico,Female,2013
2010-2015,45-49,1.9007654455986878,Mexico,Female,2014
2015-2020,45-49,1.6032420940738772,Mexico,Female,2015
2015-2020,45-49,1.6237060041407867,Mexico,Female,2016
2015-2020,45-49,1.598941265439879,Mexico,Female,2017
2015-2020,45-49,1.5508849557522124,Mexico,Female,2018
2015-2020,45-49,1.5678210678210678,Mexico,Female,2019
