Period,age,fertility_rate,country,gender,date
2015-2020,20-24,89.57374282821465,Iran (Islamic Republic of),Female,2018
2015-2020,20-24,89.50930804355463,Iran (Islamic Republic of),Female,2019
2000-2005,25-29,112.14559260482007,Iran (Islamic Republic of),Female,2003
2000-2005,25-29,112.28149544454917,Iran (Islamic Republic of),Female,2004
2005-2010,25-29,104.60190987764847,Iran (Islamic Republic of),Female,2005
2005-2010,25-29,104.54970263381479,Iran (Islamic Republic of),Female,2006
2005-2010,25-29,104.47505364806867,Iran (Islamic Republic of),Female,2007
2005-2010,25-29,104.57634463420851,Iran (Islamic Republic of),Female,2008
2005-2010,25-29,104.78372434017595,Iran (Islamic Republic of),Female,2009
2010-2015,25-29,104.26369456959924,Iran (Islamic Republic of),Female,2010
2010-2015,25-29,104.36311039111317,Iran (Islamic Republic of),Female,2011
2010-2015,25-29,104.35653960283041,Iran (Islamic Republic of),Female,2012
2010-2015,25-29,104.44550625711035,Iran (Islamic Republic of),Female,2013
2010-2015,25-29,104.47855996331117,Iran (Islamic Republic of),Female,2014
2015-2020,25-29,111.18995327102803,Iran (Islamic Republic of),Female,2015
2015-2020,25-29,110.74254807692307,Iran (Islamic Republic of),Female,2016
2015-2020,25-29,110.95766533066133,Iran (Islamic Republic of),Female,2017
2015-2020,25-29,111.38824459673168,Iran (Islamic Republic of),Female,2018
2015-2020,25-29,111.23963261898135,Iran (Islamic Republic of),Female,2019
2000-2005,30-34,80.76629766297663,Iran (Islamic Republic of),Female,2003
2000-2005,30-34,81.03182179793158,Iran (Islamic Republic of),Female,2004
2005-2010,30-34,82.28023032629558,Iran (Islamic Republic of),Female,2005
2005-2010,30-34,82.14254062038405,Iran (Islamic Republic of),Female,2006
2005-2010,30-34,82.25008843296781,Iran (Islamic Republic of),Female,2007
2005-2010,30-34,82.08780817291455,Iran (Islamic Republic of),Female,2008
2005-2010,30-34,81.994851994852,Iran (Islamic Republic of),Female,2009
2010-2015,30-34,91.2038567493113,Iran (Islamic Republic of),Female,2010
2010-2015,30-34,91.38877639571884,Iran (Islamic Republic of),Female,2011
2010-2015,30-34,91.0204974036622,Iran (Islamic Republic of),Female,2012
2010-2015,30-34,91.31891191709845,Iran (Islamic Republic of),Female,2013
2010-2015,30-34,91.30351833498513,Iran (Islamic Republic of),Female,2014
2015-2020,30-34,108.13227893601726,Iran (Islamic Republic of),Female,2015
2015-2020,30-34,107.96233918128655,Iran (Islamic Republic of),Female,2016
2015-2020,30-34,108.08740774907749,Iran (Islamic Republic of),Female,2017
2015-2020,30-34,108.1288174512055,Iran (Islamic Republic of),Female,2018
2015-2020,30-34,107.96950092421442,Iran (Islamic Republic of),Female,2019
2000-2005,35-39,41.22489391796322,Iran (Islamic Republic of),Female,2003
2000-2005,35-39,41.12210621879255,Iran (Islamic Republic of),Female,2004
2005-2010,35-39,41.91040843214756,Iran (Islamic Republic of),Female,2005
2005-2010,35-39,41.87328767123287,Iran (Islamic Republic of),Female,2006
2005-2010,35-39,41.58015906236919,Iran (Islamic Republic of),Female,2007
2005-2010,35-39,41.721015977058585,Iran (Islamic Republic of),Female,2008
2005-2010,35-39,41.742,Iran (Islamic Republic of),Female,2009
2010-2015,35-39,48.87417475728155,Iran (Islamic Republic of),Female,2010
2010-2015,35-39,48.68759342301943,Iran (Islamic Republic of),Female,2011
2010-2015,35-39,48.831541218637994,Iran (Islamic Republic of),Female,2012
2010-2015,35-39,48.948990071893185,Iran (Islamic Republic of),Female,2013
2010-2015,35-39,48.851514164767174,Iran (Islamic Republic of),Female,2014
2015-2020,35-39,61.32386539055264,Iran (Islamic Republic of),Female,2015
2015-2020,35-39,61.08498831775701,Iran (Islamic Republic of),Female,2016
2015-2020,35-39,61.15494899365867,Iran (Islamic Republic of),Female,2017
2015-2020,35-39,61.37467362924282,Iran (Islamic Republic of),Female,2018
2015-2020,35-39,61.12440787833458,Iran (Islamic Republic of),Female,2019
2000-2005,40-44,14.253164556962025,Iran (Islamic Republic of),Female,2003
2000-2005,40-44,14.301275239107333,Iran (Islamic Republic of),Female,2004
2005-2010,40-44,12.54326676907322,Iran (Islamic Republic of),Female,2005
2005-2010,40-44,12.47172619047619,Iran (Islamic Republic of),Female,2006
2005-2010,40-44,12.53326950694112,Iran (Islamic Republic of),Female,2007
2005-2010,40-44,12.448291782086796,Iran (Islamic Republic of),Female,2008
2005-2010,40-44,12.473637176050044,Iran (Islamic Republic of),Female,2009
2010-2015,40-44,13.429130434782609,Iran (Islamic Republic of),Female,2010
2010-2015,40-44,13.421543681085666,Iran (Islamic Republic of),Female,2011
2010-2015,40-44,13.41081081081081,Iran (Islamic Republic of),Female,2012
2010-2015,40-44,13.41724560686555,Iran (Islamic Republic of),Female,2013
2010-2015,40-44,13.4144,Iran (Islamic Republic of),Female,2014
2015-2020,40-44,15.395493395493396,Iran (Islamic Republic of),Female,2015
2015-2020,40-44,15.5990990990991,Iran (Islamic Republic of),Female,2016
2015-2020,40-44,15.664862914862915,Iran (Islamic Republic of),Female,2017
2015-2020,40-44,15.433643571182351,Iran (Islamic Republic of),Female,2018
2015-2020,40-44,15.605703048180924,Iran (Islamic Republic of),Female,2019
2000-2005,45-49,3.5226683937823835,Iran (Islamic Republic of),Female,2003
2000-2005,45-49,3.64449968924798,Iran (Islamic Republic of),Female,2004
2005-2010,45-49,3.2625,Iran (Islamic Republic of),Female,2005
2005-2010,45-49,3.208045977011494,Iran (Islamic Republic of),Female,2006
2005-2010,45-49,3.150890868596882,Iran (Islamic Republic of),Female,2007
2005-2010,45-49,3.2233639805300163,Iran (Islamic Republic of),Female,2008
2005-2010,45-49,3.2866141732283465,Iran (Islamic Republic of),Female,2009
2010-2015,45-49,3.5832061068702292,Iran (Islamic Republic of),Female,2010
2010-2015,45-49,3.48834903321765,Iran (Islamic Republic of),Female,2011
2010-2015,45-49,3.4899232245681384,Iran (Islamic Republic of),Female,2012
2010-2015,45-49,3.503467406380028,Iran (Islamic Republic of),Female,2013
2010-2015,45-49,3.5716829919857522,Iran (Islamic Republic of),Female,2014
2015-2020,45-49,4.18448275862069,Iran (Islamic Republic of),Female,2015
2015-2020,45-49,4.20353982300885,Iran (Islamic Republic of),Female,2016
2015-2020,45-49,4.136514522821577,Iran (Islamic Republic of),Female,2017
2015-2020,45-49,4.299877099549365,Iran (Islamic Republic of),Female,2018
2015-2020,45-49,4.20353982300885,Iran (Islamic Republic of),Female,2019
