Period,age,fertility_rate,country,gender,date
2015-2020,35-39,40.5379952370643,Mexico,Female,2017
2015-2020,35-39,40.13688049774726,Mexico,Female,2018
2015-2020,35-39,40.25637755102041,Mexico,Female,2019
2000-2005,40-44,11.602988953866147,Mexico,Female,2003
2000-2005,40-44,11.608613643508331,Mexico,Female,2004
2005-2010,40-44,9.7645269242470345,Mexico,Female,2005
2005-2010,40-44,9.712134632418069,Mexico,Female,2006
2005-2010,40-44,9.64699140401146,Mexico,Female,2007
2005-2010,40-44,9.717385257301808,Mexico,Female,2008
2005-2010,40-44,9.704944609564983,Mexico,Female,2009
2010-2015,40-44,9.160010509721493,Mexico,Female,2010
2010-2015,40-44,9.289036544850498,Mexico,Female,2011
2010-2015,40-44,9.294278606965173,Mexico,Female,2012
2010-2015,40-44,9.276631885464694,Mexico,Female,2013
2010-2015,40-44,9.23005698005698,Mexico,Female,2014
2015-2020,40-44,8.292375845185358,Mexico,Female,2015
2015-2020,40-44,8.255690963439871,Mexico,Female,2016
2015-2020,40-44,8.324158325750682,Mexico,Female,2017
2015-2020,40-44,8.25671103090458,Mexico,Female,2018
2015-2020,40-44,8.237071860308932,Mexico,Female,2019
2000-2005,45-49,2.4968774395003903,Mexico,Female,2003
2000-2005,45-49,2.4834087481146305,Mexico,Female,2004
2005-2010,45-49,1.9639606843829633,Mexico,Female,2005
2005-2010,45-49,1.9461267605633803,Mexico,Female,2006
2005-2010,45-49,1.9468845760980593,Mexico,Female,2007
2005-2010,45-49,1.8637261356155366,Mexico,Female,2008
2005-2010,45-49,1.9019420566698504,Mexico,Female,2009
2010-2015,45-49,1.842478421701603,Mexico,Female,2010
2010-2015,45-49,1.8222819593787336,Mexico,Female,2011
2010-2015,45-49,1.8443929295856274,Mexico,Female,2012
2010-2015,45-49,1.8922341024198086,Mexico,Female,2013
2010-2015,45-49,1.9040459267359213,Mexico,Female,2014
2015-2020,45-49,1.5838426787137923,Mexico,Female,2015
2015-2020,45-49,1.548913043478261,Mexico,Female,2016
2015-2020,45-49,1.5722208217796825,Mexico,Female,2017
2015-2020,45-49,1.6111111111111112,Mexico,Female,2018
2015-2020,45-49,1.5897065897065896,Mexico,Female,2019
