"Period","age","fertility_rate","country","gender","date"
"2015-2020","25-29",120.658,"Mexico","Female","2017"
"2015-2020","25-29",120.658,"Mexico","Female","2018"
"2015-2020","25-29",120.658,"Mexico","Female","2019"
"2000-2005","30-34",95.329,"Mexico","Female","2003"
"2000-2005","30-34",95.329,"Mexico","Female","2004"
"2005-2010","30-34",86.423,"Mexico","Female","2005"
"2005-2010","30-34",86.423,"Mexico","Female","2006"
"2005-2010","30-34",86.423,"Mexico","Female","2007"
"2005-2010","30-34",86.423,"Mexico","Female","2008"
"2005-2010","30-34",86.423,"Mexico","Female","2009"
"2010-2015","30-34",83.003,"Mexico","Female","2010"
"2010-2015","30-34",83.003,"Mexico","Female","2011"
"2010-2015","30-34",83.003,"Mexico","Female","2012"
"2010-2015","30-34",83.003,"Mexico","Female","2013"
"2010-2015","30-34",83.003,"Mexico","Female","2014"
"2015-2020","30-34",78.037,"Mexico","Female","2015"
"2015-2020","30-34",78.037,"Mexico","Female","2016"
"2015-2020","30-34",78.037,"Mexico","Female","2017"
"2015-2020","30-34",78.037,"Mexico","Female","2018"
"2015-2020","30-34",78.037,"Mexico","Female","2019"
"2000-2005","35-39",53.155,"Mexico","Female","2003"
"2000-2005","35-39",53.155,"Mexico","Female","2004"
"2005-2010","35-39",46.559,"Mexico","Female","2005"
"2005-2010","35-39",46.559,"Mexico","Female","2006"
"2005-2010","35-39",46.559,"Mexico","Female","2007"
"2005-2010","35-39",46.559,"Mexico","Female","2008"
"2005-2010","35-39",46.559,"Mexico","Female","2009"
"2010-2015","35-39",44.014,"Mexico","Female","2010"
"2010-2015","35-39",44.014,"Mexico","Female","2011"
"2010-2015","35-39",44.014,"Mexico","Female","2012"
"2010-2015","35-39",44.014,"Mexico","Female","2013"
"2010-2015","35-39",44.014,"Mexico","Female","2014"
"2015-2020","35-39",40.343,"Mexico","Female","2015"
"2015-2020","35-39",40.343,"Mexico","Female","2016"
"2015-2020","35-39",40.343,"Mexico","Female","2017"
"2015-2020","35-39",40.343,"Mexico","Female","2018"
"2015-2020","35-39",40.343,"Mexico","Female","2019"
"2000-2005","40-44",11.594,"Mexico","Female","2003"
"2000-2005","40-44",11.594,"Mexico","Female","2004"
"2005-2010","40-44",9.739,"Mexico","Female","2005"
"2005-2010","40-44",9.739,"Mexico","Female","2006"
"2005-2010","40-44",9.739,"Mexico","Female","2007"
"2005-2010","40-44",9.739,"Mexico","Female","2008"
"2005-2010","40-44",9.739,"Mexico","Female","2009"
"2010-2015","40-44",9.233,"Mexico","Female","2010"
"2010-2015","40-44",9.233,"Mexico","Female","2011"
"2010-2015","40-44",9.233,"Mexico","Female","2012"
"2010-2015","40-44",9.233,"Mexico","Female","2013"
"2010-2015","40-44",9.233,"Mexico","Female","2014"
"2015-2020","40-44",8.299,"Mexico","Female","2015"
"2015-2020","40-44",8.299,"Mexico","Female","2016"
"2015-2020","40-44",8.299,"Mexico","Female","2017"
"2015-2020","40-44",8.299,"Mexico","Female","2018"
"2015-2020","40-44",8.299,"Mexico","Female","2019"
"2000-2005","45-49",2.464,"Mexico","Female","2003"
"2000-2005","45-49",2.464,"Mexico","Female","2004"
"2005-2010","45-49",1.93,"Mexico","Female","2005"
"2005-2010","45-49",1.93,"Mexico","Female","2006"
"2005-2010","45-49",1.93,"Mexico","Female","2007"
"2005-2010","45-49",1.93,"Mexico","Female","2008"
"2005-2010","45-49",1.93,"Mexico","Female","2009"
"2010-2015","45-49",1.846,"Mexico","Female","2010"
"2010-2015","45-49",1.846,"Mexico","Female","2011"
"2010-2015","45-49",1.846,"Mexico","Female","2012"
"2010-2015","45-49",1.846,"Mexico","Female","2013"
"2010-2015","45-49",1.846,"Mexico","Female","2014"
"2015-2020","45-49",1.584,"Mexico","Female","2015"
"2015-2020","45-49",1.584,"Mexico","Female","2016"
"2015-2020","45-49",1.584,"Mexico","Female","2017"
"2015-2020","45-49",1.584,"Mexico","Female","2018"
"2015-2020","45-49",1.584,"Mexico","Female","2019"
